ID,Race,Age,Gender,undergrad_gpa,math_camp,gre_verbal,gre_quant,gre_total,graduate_gpa
1511,White,28,Female,1.05,FALSE,138,142,280,2.8
035,White,28,Female,3.04,TRUE,163,136,299,2.62
1843,White,26,Male,3.77,FALSE,132,166,298,2.53
1829,Hispanic,25,Male,2.25,FALSE,144,132,276,3.79
1181,White,22,Female,2.43,FALSE,137,140,277,3.97
199,White,24,Trans*,1.9,FALSE,139,133,272,2.83
1883,White,29,Male,3.43,FALSE,142,158,300,3.22
0093,White,26,Female,3,FALSE,148,153,301,2.86
210,Bi-Racial,20,Female,3.27,TRUE,155,130,285,3.6
0182,Asian,27,Male,2.6,FALSE,141,136,277,1.81
0754,White,22,Male,3.3,FALSE,159,152,311,2.98
0731,Hispanic,29,Male,1.09,FALSE,134,150,284,3.43
257,White,21,Trans*,2.47,TRUE,158,130,288,3.15
1578,White,20,Trans*,2.7,FALSE,147,140,287,2.85
561,White,24,Male,1.79,FALSE,153,139,292,3.29
0450,White,30,Male,3.22,FALSE,151,151,302,3.4
409,White,21,Female,2.38,TRUE,157,130,287,3.23
0503,Black,23,Female,2.65,FALSE,166,133,299,2.89
1793,White,29,Trans*,2.74,FALSE,160,146,306,2.31
0758,Hispanic,26,Female,1.11,FALSE,157,161,318,2.65
1126,Black,26,Trans*,2.61,FALSE,151,136,287,2.77
1508,White,22,Male,1.93,FALSE,133,165,298,1.12
1959,Hispanic,24,Trans*,3.25,FALSE,151,147,298,3.44
0776,White,28,Female,2.77,FALSE,141,132,273,3.47
585,White,21,Female,3.54,FALSE,135,133,268,2.27
1794,Hispanic,23,Female,2.18,FALSE,147,163,310,3.66
0030,White,23,Male,2.77,FALSE,162,166,328,3.87
0686,White,22,Trans*,2.65,FALSE,149,142,291,1.56
1834,Black,22,Trans*,3.33,FALSE,148,144,292,3.26
751,Black,25,Trans*,2.97,FALSE,142,141,283,3.69
0871,Black,23,Trans*,1,FALSE,138,163,301,3.92
1673,Asian,28,Female,2.47,FALSE,144,161,305,2.32
1054,White,27,Trans*,2.53,FALSE,142,160,302,3.19
1683,Asian,22,Male,2.79,FALSE,153,130,283,3.8
1127,Black,28,Male,2.01,FALSE,168,168,336,2.08
1699,White,27,Male,3.41,FALSE,153,162,315,2.48
0043,Black,22,Trans*,3.18,FALSE,141,132,273,3.96
1051,White,20,Trans*,3.32,FALSE,149,132,281,2.94
0222,White,22,Trans*,1.61,FALSE,149,138,287,3.81
0060,White,21,Male,1.84,FALSE,152,143,295,2.74
1632,Hispanic,25,Trans*,2.77,FALSE,141,149,290,2.64
658,White,30,Trans*,3.45,TRUE,151,141,292,2.6
070,White,20,Male,2.18,TRUE,131,143,274,3.35
0312,Asian,20,Female,1.37,FALSE,142,147,289,3.69
1015,Hispanic,25,Female,2.99,FALSE,135,133,268,2.69
214,White,27,Female,2.84,FALSE,155,135,290,2.01
1681,White,26,Male,1.66,FALSE,140,167,307,3.14
0257,White,23,Male,1.43,FALSE,150,139,289,2.99
1120,Black,21,Trans*,3.15,FALSE,160,159,319,3.94
0016,Black,20,Male,1.05,FALSE,133,156,289,2.83
1856,Hispanic,27,Male,3.45,FALSE,131,138,269,2.88
1473,White,27,Male,3.33,FALSE,163,169,332,3.18
580,White,30,Female,2.06,FALSE,141,134,275,2.14
0203,White,20,Female,3.61,FALSE,150,142,292,3.17
1805,White,24,Male,3.13,FALSE,136,146,282,3.72
582,White,22,Female,1.62,TRUE,162,132,294,2.94
376,Black,28,Trans*,2.65,FALSE,169,137,306,2.57
544,White,26,Male,1.79,TRUE,157,141,298,3.59
782,White,21,Trans*,3.21,FALSE,146,131,277,3.41
0836,Hispanic,23,Female,3.19,FALSE,156,161,317,3.73
316,White,28,Female,2.6,FALSE,155,135,290,2.7
729,White,21,Trans*,2.97,TRUE,166,145,311,3.01
1457,White,25,Female,2.75,FALSE,140,149,289,2.13
446,White,24,Trans*,2.22,TRUE,147,135,282,3.15
0385,Asian,29,Male,2.73,FALSE,143,151,294,3.63
756,Black,30,Female,2.25,TRUE,154,133,287,3.96
0313,White,27,Male,1.67,FALSE,162,142,304,2.08
0937,White,25,Male,2.33,FALSE,158,134,292,3.95
238,Black,22,Female,2.67,FALSE,145,137,282,2.88
514,White,23,Male,1.97,FALSE,152,137,289,3.54
0437,White,30,Female,2.81,FALSE,133,163,296,3.14
204,Hispanic,28,Trans*,1.71,TRUE,152,143,295,3.64
0528,White,20,Trans*,3.78,FALSE,139,140,279,3.44
1690,Hispanic,20,Trans*,1.78,FALSE,133,155,288,2.28
031,White,25,Trans*,2.32,FALSE,151,139,290,2.95
1939,White,23,Trans*,2.8,FALSE,133,168,301,3.68
0973,White,20,Trans*,1.66,FALSE,132,132,264,3.38
0601,White,21,Trans*,2.21,FALSE,155,169,324,3.66
092,White,23,Male,1.71,FALSE,154,147,301,2.9
619,Hispanic,24,Trans*,2.9,TRUE,157,130,287,3.47
1326,White,30,Male,2.57,FALSE,137,141,278,3.52
1693,White,29,Trans*,3.39,FALSE,139,149,288,3.24
594,Hispanic,25,Trans*,2.52,FALSE,155,145,300,2.09
1424,Hispanic,28,Male,3,FALSE,133,138,271,3.82
1211,White,28,Trans*,1.46,FALSE,165,154,319,3.96
0902,White,22,Trans*,3.43,FALSE,152,154,306,3.53
0545,Hispanic,28,Female,3.86,FALSE,145,159,304,3.98
0268,White,21,Male,2.68,FALSE,157,142,299,3.15
154,White,28,Male,2.68,FALSE,146,132,278,2.98
0263,Black,20,Male,2.46,FALSE,157,169,326,2.72
1914,White,30,Female,2.2,FALSE,137,160,297,3.01
093,Black,27,Trans*,3.34,FALSE,144,134,278,2.02
1334,White,30,Female,2.06,FALSE,145,137,282,2.96
145,Hispanic,22,Male,2.51,FALSE,137,133,270,3.15
1405,White,29,Trans*,2.73,FALSE,142,145,287,3.43
1964,White,26,Female,2.95,FALSE,137,156,293,3.65
285,White,27,Female,1.93,FALSE,154,141,295,2.86
1634,Hispanic,23,Male,2.9,FALSE,159,147,306,2.72
496,White,29,Male,2.67,TRUE,142,130,272,3.63
325,White,29,Trans*,2.5,TRUE,157,131,288,3.57
1002,White,29,Male,1.76,FALSE,147,155,302,3.16
0806,White,27,Trans*,1.86,FALSE,163,131,294,1.72
1315,Hispanic,25,Female,3.42,FALSE,153,158,311,3.43
1412,Other,20,Trans*,2.25,FALSE,135,139,274,2.43
782,White,29,Trans*,3.3,TRUE,153,150,303,2.96
631,Hispanic,28,Female,1.78,FALSE,133,142,275,2.99
0730,White,21,Female,1.98,FALSE,130,156,286,1.75
0859,Black,20,Male,3.06,FALSE,141,147,288,3.17
1351,Black,20,Trans*,2.41,FALSE,159,155,314,2.79
0007,White,22,Trans*,2.89,FALSE,146,160,306,1.84
166,White,22,Trans*,3.34,TRUE,155,133,288,3.04
1853,White,29,Female,2.21,FALSE,147,132,279,3.74
1942,White,30,Male,3.33,FALSE,138,150,288,2.45
0642,White,25,Female,3.43,FALSE,154,141,295,2.06
437,Hispanic,28,Female,2.41,FALSE,134,141,275,2.86
380,Hispanic,30,Female,3.28,TRUE,160,138,298,2.25
0641,Black,21,Female,2.82,FALSE,166,145,311,3.72
1885,Asian,20,Male,2.72,FALSE,156,162,318,3.97
0392,White,23,Trans*,2.34,FALSE,148,141,289,2.8
0536,White,30,Trans*,2.83,FALSE,137,159,296,3.74
684,White,24,Male,2.17,TRUE,144,144,288,2.5
0582,White,29,Male,3.07,FALSE,161,166,327,3.72
0290,White,27,Trans*,1.03,FALSE,142,157,299,3.57
0760,White,30,Trans*,3.87,FALSE,144,163,307,3.6
082,White,29,Trans*,3.39,TRUE,163,134,297,3.33
1776,Hispanic,21,Male,2.78,FALSE,157,131,288,3.8
546,Black,26,Female,1.77,FALSE,150,131,281,3.57
1638,White,28,Male,2.01,FALSE,156,166,322,3.35
068,White,28,Female,1.95,TRUE,151,135,286,2.53
522,Hispanic,20,Trans*,2.34,FALSE,142,130,272,2.56
539,Black,21,Male,2.63,FALSE,139,134,273,3.18
1897,White,30,Female,3.12,FALSE,165,147,312,3.76
1291,White,24,Trans*,2.35,FALSE,148,166,314,3.4
452,White,27,Trans*,2.29,FALSE,165,143,308,3.81
1967,White,28,Female,3.68,FALSE,132,153,285,3.86
0406,Black,23,Male,1.52,FALSE,155,142,297,3.66
1696,White,21,Female,3.54,FALSE,151,144,295,2.88
1580,White,25,Female,1.88,FALSE,152,167,319,2.49
0352,Hispanic,24,Female,2.15,FALSE,156,160,316,3.93
301,White,26,Male,3.52,TRUE,149,131,280,3.42
510,Black,30,Female,3.23,FALSE,148,137,285,2.84
1297,Hispanic,30,Trans*,1.56,FALSE,135,155,290,2.58
751,White,30,Male,2.49,TRUE,144,130,274,2.31
0742,White,27,Trans*,1.34,FALSE,147,153,300,2.24
458,Hispanic,23,Male,2.85,FALSE,166,138,304,2.46
1372,Hispanic,27,Trans*,2.99,FALSE,154,155,309,2.56
0382,Hispanic,23,Trans*,3.36,FALSE,138,155,293,3.81
336,White,28,Male,2.27,FALSE,142,131,273,3.13
0373,Asian,28,Trans*,3.86,FALSE,134,170,304,3.38
1861,Asian,24,Trans*,1.17,FALSE,149,154,303,3.85
474,White,21,Trans*,3.25,FALSE,150,144,294,2.75
488,Asian,22,Trans*,1.95,FALSE,150,137,287,3.29
0800,Hispanic,21,Female,1.69,FALSE,141,149,290,2.26
321,White,21,Female,3.06,FALSE,136,134,270,2.87
1587,White,25,Trans*,2.73,FALSE,131,138,269,2.56
748,Hispanic,30,Female,2.69,TRUE,151,153,304,3.03
257,Asian,22,Male,2.62,FALSE,146,133,279,3.03
445,White,22,Male,2.41,FALSE,163,132,295,3.18
1238,White,23,Male,3.75,FALSE,149,151,300,3.89
0387,White,20,Female,1.95,FALSE,167,167,334,2.07
489,Hispanic,22,Female,2.48,TRUE,151,141,292,2.64
1429,Black,23,Trans*,1.38,FALSE,132,145,277,1.9
1816,White,24,Trans*,1.33,FALSE,162,140,302,3.33
1467,White,23,Male,2.66,FALSE,146,167,313,2.6
1431,Hispanic,24,Female,3.97,FALSE,132,140,272,3
1760,Hispanic,29,Male,3.18,FALSE,149,134,283,3.59
282,White,30,Female,2.4,TRUE,140,144,284,2.57
0431,Hispanic,20,Male,1.4,FALSE,165,146,311,2.02
1669,White,22,Male,2.77,FALSE,137,156,293,1.63
1618,Bi-Racial,29,Female,1.94,FALSE,153,163,316,2.08
0055,White,23,Female,2.46,FALSE,151,148,299,3.02
555,White,30,Trans*,2.05,FALSE,143,148,291,2.9
0413,Hispanic,29,Trans*,1.76,FALSE,148,160,308,3.64
1521,White,30,Male,1.78,FALSE,160,150,310,2.99
1453,White,23,Male,2.71,FALSE,148,146,294,3.1
1147,Black,27,Female,2.66,FALSE,161,144,305,2.16
293,Hispanic,22,Male,2.76,FALSE,153,134,287,3.87
1218,Hispanic,30,Male,2.17,FALSE,157,145,302,2.39
0631,Black,27,Male,1.58,FALSE,151,154,305,3.16
1383,White,30,Male,3.59,FALSE,140,164,304,3.39
687,White,30,Trans*,2.24,FALSE,131,145,276,2.61
1844,White,24,Trans*,3.88,FALSE,161,136,297,3.45
517,White,29,Female,2.65,TRUE,132,146,278,3.19
0265,Hispanic,20,Trans*,1.18,FALSE,148,137,285,3.16
369,Black,27,Trans*,3.43,TRUE,138,133,271,2.88
743,White,30,Trans*,1.59,TRUE,140,141,281,3.69
024,White,22,Male,2.97,TRUE,134,139,273,2.98
173,White,25,Female,3.12,FALSE,150,140,290,3.52
0264,White,21,Male,1.74,FALSE,132,166,298,3.37
0541,Black,21,Trans*,1.22,FALSE,136,163,299,2.24
1807,White,24,Male,1.91,FALSE,165,165,330,3.9
536,Bi-Racial,24,Male,2.91,FALSE,164,133,297,3.09
025,Black,26,Trans*,1.46,FALSE,156,140,296,3.28
485,White,29,Female,3.64,FALSE,143,140,283,3.55
0822,White,24,Male,2.63,FALSE,143,139,282,3.08
0544,Hawaiian,30,Trans*,2.48,FALSE,161,170,331,3.25
228,Hispanic,27,Female,2.48,FALSE,141,145,286,1.99
1864,White,24,Female,1.71,FALSE,146,158,304,1.96
431,Hispanic,24,Trans*,2.64,TRUE,146,135,281,3.25
103,White,30,Trans*,3.22,TRUE,164,145,309,3.63
191,White,27,Trans*,2.25,FALSE,156,136,292,3.33
0204,Hispanic,25,Male,1.85,FALSE,146,133,279,3.65
0926,White,27,Female,2.59,FALSE,133,141,274,3.03
728,White,30,Male,2.13,TRUE,161,151,312,3.5
0522,Hawaiian,30,Male,1.64,FALSE,143,162,305,3.33
0609,White,25,Female,1.8,FALSE,135,158,293,3.3
1931,White,24,Female,3.92,FALSE,137,162,299,2.82
158,Hawaiian,21,Female,2.37,TRUE,153,141,294,3.69
160,White,27,Trans*,3.09,FALSE,165,130,295,3.17
1368,Black,29,Female,2.17,FALSE,160,160,320,1.81
148,White,30,Female,2.71,TRUE,138,135,273,3.88
293,Asian,27,Male,3.01,TRUE,148,135,283,2.92
700,Hispanic,24,Trans*,2.7,TRUE,164,131,295,3.7
0090,Hispanic,20,Trans*,3.2,FALSE,156,144,300,3.35
235,White,26,Trans*,2.32,TRUE,156,135,291,2.88
0563,White,28,Trans*,2.67,FALSE,131,138,269,3.49
255,White,21,Trans*,1.97,FALSE,144,132,276,3.63
633,White,24,Female,2.62,FALSE,150,133,283,2.83
461,White,20,Trans*,3.4,TRUE,143,132,275,2.76
0848,White,28,Trans*,2.08,FALSE,163,151,314,2.77
213,White,22,Female,3.06,TRUE,138,130,268,3.17
0159,White,24,Trans*,1.92,FALSE,147,149,296,2.17
1264,White,24,Female,2.61,FALSE,159,141,300,2.91
0967,White,25,Trans*,2.53,FALSE,144,133,277,3.66
0068,White,25,Male,1.13,FALSE,142,153,295,2.49
662,Asian,20,Trans*,3.03,TRUE,151,132,283,2.97
467,White,24,Trans*,1.94,TRUE,156,134,290,3.34
222,White,28,Trans*,2.26,TRUE,155,131,286,3.91
0388,White,25,Female,2.42,FALSE,155,150,305,2.67
736,Hispanic,23,Male,2.84,TRUE,148,137,285,3.46
0353,White,28,Female,2.12,FALSE,146,169,315,3.4
0824,Black,27,Trans*,3.57,FALSE,160,134,294,3.88
348,White,25,Trans*,1.93,FALSE,155,134,289,3.33
1205,White,26,Male,3.85,FALSE,141,142,283,1.96
1403,White,21,Female,2.84,FALSE,134,161,295,3
1679,Bi-Racial,27,Male,2.76,FALSE,158,150,308,2.96
1352,Hispanic,29,Trans*,2.09,FALSE,143,148,291,3.41
070,Hispanic,21,Female,2.78,FALSE,146,142,288,2.91
584,White,26,Male,2.29,TRUE,150,134,284,3.41
0969,Hispanic,23,Male,1.27,FALSE,146,163,309,3.46
235,Asian,22,Male,3.38,FALSE,137,134,271,2.47
1200,White,24,Male,3.65,FALSE,140,134,274,3.39
0038,White,26,Male,2.89,FALSE,146,136,282,3.41
1570,White,26,Trans*,1.52,FALSE,130,167,297,3.77
577,Black,30,Male,2.57,FALSE,135,143,278,3.4
0766,Black,20,Trans*,3.93,FALSE,141,146,287,3.32
0035,White,21,Female,1.92,FALSE,150,160,310,2.84
1175,Asian,23,Trans*,3.25,FALSE,158,135,293,2.34
209,White,26,Trans*,2.25,FALSE,134,143,277,3.66
1745,Hispanic,30,Female,3.24,FALSE,157,159,316,3.83
1984,Hispanic,26,Trans*,1.44,FALSE,154,167,321,3.77
159,Native,27,Trans*,3,FALSE,157,134,291,2.7
0895,White,22,Female,3.33,FALSE,150,130,280,2.82
1285,Asian,22,Trans*,2.32,FALSE,133,151,284,3.7
401,Hispanic,21,Trans*,2.29,TRUE,140,136,276,2.83
251,White,25,Trans*,2.36,FALSE,144,148,292,3.17
406,White,25,Female,2.3,FALSE,146,139,285,2.24
1191,White,30,Female,2.22,FALSE,150,159,309,2.82
485,White,22,Trans*,2.63,TRUE,137,145,282,2.55
0459,White,28,Male,2.22,FALSE,139,142,281,1.96
0114,Black,29,Female,1.99,FALSE,136,153,289,2.42
335,White,24,Female,2.48,FALSE,163,142,305,3.93
1274,Hispanic,30,Female,3.22,FALSE,166,131,297,3.61
440,White,24,Female,2.55,TRUE,161,133,294,3.35
1024,Hispanic,23,Female,1.11,FALSE,169,162,331,2.47
0147,White,21,Trans*,2.4,FALSE,154,149,303,2.79
1968,White,23,Trans*,3.03,FALSE,135,158,293,3.12
0531,White,20,Male,2.77,FALSE,148,163,311,3.08
1050,White,20,Trans*,3.11,FALSE,147,159,306,1.92
0216,White,30,Male,2.76,FALSE,131,157,288,3.17
0069,White,23,Trans*,1.45,FALSE,150,136,286,3.19
111,Asian,26,Female,2.26,FALSE,138,132,270,2.94
1476,White,24,Male,1.17,FALSE,140,133,273,3.36
261,Black,21,Trans*,2.77,TRUE,147,140,287,3.58
1741,White,24,Female,1.53,FALSE,142,165,307,3.47
0439,Hispanic,25,Female,1.96,FALSE,131,161,292,2.05
1322,Black,25,Trans*,3,FALSE,151,144,295,3.36
0378,Hispanic,29,Female,3.06,FALSE,132,166,298,3.26
1923,White,21,Male,3.31,FALSE,132,147,279,2.88
545,White,30,Male,2.67,FALSE,158,130,288,2.25
1495,White,20,Male,1.51,FALSE,136,150,286,3.54
339,Asian,23,Male,2.59,TRUE,168,136,304,3.53
058,White,20,Male,1.95,FALSE,155,133,288,3.19
405,White,24,Trans*,3.06,TRUE,148,140,288,3.54
1048,White,30,Male,1.68,FALSE,133,160,293,3.86
048,White,24,Male,2.52,FALSE,139,142,281,3.47
0878,White,23,Male,1.93,FALSE,158,164,322,3.11
329,Hispanic,20,Male,1.34,TRUE,133,136,269,2.53
1478,White,30,Male,2.29,FALSE,152,156,308,2.86
1615,White,25,Male,2.31,FALSE,138,157,295,3.79
624,Black,20,Trans*,3.28,TRUE,156,133,289,3.28
639,White,25,Trans*,1.8,TRUE,159,132,291,2.91
1193,White,23,Male,2.84,FALSE,135,162,297,2.89
007,White,29,Female,2.99,FALSE,132,131,263,2.52
721,Black,28,Female,3.02,FALSE,159,139,298,2.58
1919,White,29,Female,1.58,FALSE,161,170,331,1.63
604,White,30,Female,2.15,TRUE,161,136,297,3.51
0426,White,23,Female,2.67,FALSE,162,153,315,3.89
1642,White,20,Male,1.14,FALSE,137,165,302,3.47
0708,Asian,24,Trans*,1.6,FALSE,135,159,294,2.65
0877,White,20,Male,2.97,FALSE,135,155,290,2.46
0463,White,25,Female,3.63,FALSE,152,137,289,2.83
491,White,25,Male,2.26,TRUE,157,156,313,3.27
708,Hispanic,27,Female,2.04,TRUE,156,137,293,3.54
0779,White,29,Female,3.12,FALSE,136,153,289,3.38
599,White,23,Female,3.06,TRUE,146,140,286,3.21
1243,Hispanic,22,Male,2.46,FALSE,132,152,284,3.71
444,White,27,Male,1.98,FALSE,143,134,277,2.99
0896,Hispanic,28,Male,3.68,FALSE,153,135,288,2.75
0993,White,24,Trans*,1.58,FALSE,163,164,327,3.69
638,Hispanic,26,Trans*,1.52,FALSE,163,141,304,3.15
679,White,30,Female,2.04,TRUE,155,161,316,3.1
0044,Black,29,Male,2.88,FALSE,165,133,298,2.41
0360,Hispanic,26,Male,3.95,FALSE,144,165,309,3.12
1046,White,30,Trans*,3.12,FALSE,165,163,328,3.64
635,Asian,22,Male,2.63,TRUE,145,132,277,3.82
258,White,22,Male,2.09,TRUE,144,131,275,3.83
1738,White,30,Female,3.61,FALSE,160,163,323,3.3
006,White,27,Male,2.11,FALSE,132,137,269,2.87
544,White,25,Trans*,2.53,FALSE,136,133,269,3.13
1071,Black,29,Trans*,3.43,FALSE,167,139,306,3.3
0065,White,23,Trans*,2.32,FALSE,154,169,323,2.6
1951,White,25,Trans*,1.86,FALSE,158,161,319,3.73
384,White,23,Female,2.94,FALSE,163,135,298,3.74
0207,White,20,Trans*,3.83,FALSE,149,143,292,1.69
269,White,28,Female,3.01,FALSE,140,134,274,2.99
0315,White,25,Male,1.26,FALSE,149,136,285,3.95
0335,White,23,Female,2.52,FALSE,137,136,273,2.8
189,White,28,Trans*,2.17,TRUE,142,132,274,3.44
411,Hispanic,28,Trans*,2.81,TRUE,138,143,281,2.7
101,White,23,Female,1.91,FALSE,154,145,299,2.41
0610,Hispanic,22,Trans*,1.76,FALSE,153,135,288,2.93
156,Hispanic,21,Trans*,2.6,FALSE,149,134,283,3.63
418,Hispanic,26,Female,2.9,TRUE,160,146,306,3.44
1928,White,21,Female,3.48,FALSE,136,146,282,1.56
410,Hispanic,24,Male,3.19,FALSE,131,140,271,2.92
1936,White,27,Female,1.72,FALSE,156,164,320,3.06
0692,White,26,Female,1.56,FALSE,165,133,298,2.62
1423,White,26,Trans*,2.95,FALSE,138,168,306,3.44
1397,Black,24,Female,2.17,FALSE,150,130,280,2.63
395,White,22,Male,1.86,TRUE,136,139,275,3.77
0949,White,20,Male,1.5,FALSE,146,159,305,2.23
0940,White,23,Male,2.73,FALSE,143,160,303,3.18
0750,White,27,Female,1.77,FALSE,157,132,289,1.38
532,White,30,Male,2.61,TRUE,141,131,272,3.23
201,Hispanic,30,Female,2.41,TRUE,144,140,284,3.41
1513,Black,22,Female,1.73,FALSE,146,135,281,3.19
1427,White,27,Trans*,2.53,FALSE,141,142,283,2.75
1176,Bi-Racial,30,Female,1.91,FALSE,136,147,283,2.93
0659,White,29,Trans*,3.25,FALSE,163,130,293,3.48
1787,Asian,30,Trans*,3.47,FALSE,147,161,308,3.86
0852,White,28,Male,2.65,FALSE,131,141,272,3
001,White,30,Female,2.4,TRUE,165,142,307,3.13
1572,White,24,Trans*,3.85,FALSE,142,167,309,3.1
459,White,22,Trans*,2.17,TRUE,155,131,286,2.65
1308,White,25,Female,2.68,FALSE,162,151,313,3.24
1150,Black,30,Trans*,1.29,FALSE,156,164,320,3.55
253,White,30,Female,3.07,FALSE,150,132,282,3.32
1628,Hispanic,30,Male,2.59,FALSE,163,146,309,2.57
376,White,27,Female,3.4,TRUE,143,150,293,3.06
0694,White,27,Trans*,2.62,FALSE,133,167,300,3.3
693,White,22,Trans*,2.35,TRUE,168,147,315,3.25
1758,Black,26,Male,2.46,FALSE,156,147,303,3.57
281,Hispanic,21,Trans*,2.8,FALSE,132,140,272,2.87
0184,White,22,Male,2.67,FALSE,133,167,300,2.94
772,White,28,Trans*,2.53,FALSE,140,131,271,2.4
0499,White,30,Male,2.78,FALSE,149,146,295,3.74
089,Hispanic,23,Female,2.87,FALSE,154,134,288,2.62
0154,White,21,Female,1.44,FALSE,160,152,312,3.62
0122,White,21,Male,3.37,FALSE,144,153,297,3.75
0674,Hispanic,27,Male,3.2,FALSE,142,168,310,3.1
244,White,28,Male,2.16,FALSE,135,134,269,2.79
507,Hispanic,25,Female,3.5,FALSE,159,146,305,2.37
1436,Hispanic,29,Female,2.1,FALSE,132,169,301,2.02
636,White,20,Male,1.81,FALSE,142,138,280,2.83
0927,Hispanic,28,Trans*,1.96,FALSE,150,158,308,2.58
403,White,27,Female,2.83,FALSE,167,134,301,3.17
0225,Black,24,Female,2.55,FALSE,141,136,277,2.7
1019,Black,21,Male,2.41,FALSE,134,147,281,2.39
702,Hispanic,24,Trans*,2.78,FALSE,169,132,301,3.29
538,White,27,Female,3.56,FALSE,145,134,279,3.39
260,White,24,Male,3.2,TRUE,139,138,277,3.75
1859,White,20,Trans*,2.47,FALSE,140,153,293,2.88
0468,White,28,Female,2.47,FALSE,167,151,318,1.78
1767,White,25,Male,1.75,FALSE,145,160,305,2.18
040,White,26,Female,2.79,FALSE,159,139,298,3.66
1795,White,20,Trans*,2.61,FALSE,157,169,326,2.67
641,White,25,Female,1.98,TRUE,135,134,269,3.44
1345,Asian,25,Male,2.55,FALSE,149,165,314,3.82
0009,Black,23,Trans*,2.96,FALSE,146,150,296,3.87
688,White,23,Female,2.71,FALSE,144,150,294,2.39
0985,White,21,Trans*,3.36,FALSE,155,167,322,3.07
150,White,25,Female,1.95,TRUE,157,135,292,3.27
0252,White,28,Female,1.89,FALSE,152,153,305,3.94
1941,White,26,Male,2.48,FALSE,157,167,324,2.55
579,White,30,Female,2.12,TRUE,133,135,268,3.35
1244,White,20,Female,1.64,FALSE,135,147,282,3.37
0488,White,21,Female,2.61,FALSE,137,159,296,2.77
779,Bi-Racial,22,Trans*,2.15,FALSE,154,158,312,3.29
212,White,27,Trans*,2.78,FALSE,153,133,286,3.86
1225,Black,21,Female,2.86,FALSE,134,145,279,3.93
1680,White,21,Trans*,3.52,FALSE,159,166,325,2.34
353,White,27,Female,2.44,TRUE,153,132,285,3.05
538,Hispanic,22,Female,1.79,TRUE,158,146,304,3.15
661,White,29,Trans*,2.92,FALSE,157,136,293,2.16
263,White,27,Male,2.49,TRUE,159,130,289,3.26
1732,White,20,Male,3.69,FALSE,137,140,277,3.3
1483,White,27,Male,1.26,FALSE,148,157,305,3.23
0585,White,21,Male,3.27,FALSE,143,149,292,3.85
1237,Black,20,Trans*,2.09,FALSE,136,145,281,2.98
0514,White,26,Female,1.1,FALSE,148,166,314,2.46
237,Hispanic,28,Female,1.85,TRUE,158,143,301,2.81
1902,White,27,Female,2.57,FALSE,139,141,280,2.99
0390,White,23,Male,1.99,FALSE,138,141,279,3.55
1413,White,24,Trans*,1.46,FALSE,152,156,308,2.66
0125,Hispanic,22,Male,2.59,FALSE,142,154,296,2.68
081,Asian,28,Trans*,2.29,TRUE,136,130,266,3.91
1505,Hispanic,21,Female,3.14,FALSE,166,153,319,3.6
455,Asian,27,Female,2.23,FALSE,144,138,282,2.81
569,Hispanic,21,Male,2.21,FALSE,148,133,281,3.67
0638,Black,22,Trans*,3.28,FALSE,133,168,301,2.99
0363,White,26,Male,2.13,FALSE,136,148,284,3.42
1080,White,28,Male,2.79,FALSE,141,151,292,1.86
788,White,20,Female,1.73,TRUE,140,145,285,3.52
1445,White,27,Trans*,3.62,FALSE,134,135,269,3.25
1152,White,22,Female,3.07,FALSE,154,150,304,1.49
0556,White,23,Trans*,2.59,FALSE,166,169,335,3.33
087,White,26,Female,2.7,TRUE,145,132,277,3.23
134,White,22,Trans*,2.87,TRUE,165,148,313,3.65
1960,White,27,Male,2.81,FALSE,134,166,300,3.13
434,Asian,30,Trans*,3.07,TRUE,147,136,283,3.58
0947,White,23,Female,3.58,FALSE,135,155,290,3.61
1379,Black,20,Female,1.66,FALSE,155,159,314,2.19
711,White,25,Female,1.94,FALSE,163,150,313,2.4
1319,Black,21,Male,3.98,FALSE,130,161,291,3.16
0599,Asian,26,Female,1.67,FALSE,143,148,291,3.66
074,Hispanic,21,Female,2.6,FALSE,140,138,278,3.08
1862,White,22,Female,3.05,FALSE,137,143,280,3.59
134,White,30,Female,2.16,FALSE,147,136,283,2.66
672,White,21,Female,2.47,FALSE,151,155,306,3.3
692,White,28,Male,2.43,TRUE,163,151,314,3.87
769,Hispanic,21,Female,2.75,TRUE,167,135,302,3.62
698,Black,28,Male,2.14,FALSE,153,139,292,2.46
0696,White,27,Trans*,2.54,FALSE,148,168,316,2.01
0665,White,30,Trans*,3.39,FALSE,141,147,288,1.97
1910,White,20,Trans*,2.63,FALSE,160,148,308,3.05
0898,Black,29,Male,3.8,FALSE,157,153,310,2.81
1969,White,28,Trans*,1.56,FALSE,153,148,301,3.42
0691,Bi-Racial,21,Trans*,3.48,FALSE,153,161,314,2.81
551,White,24,Trans*,2.41,FALSE,136,140,276,1.97
158,Black,30,Female,2.78,FALSE,154,134,288,2.74
0368,Black,24,Female,3.36,FALSE,140,167,307,3.48
078,White,29,Trans*,2.74,TRUE,161,134,295,2.07
1985,White,23,Male,1.53,FALSE,155,159,314,3.39
198,Hispanic,21,Trans*,2.57,TRUE,165,141,306,3.93
1869,Black,21,Trans*,2.42,FALSE,147,148,295,2.64
1361,White,22,Trans*,1.23,FALSE,131,154,285,2.68
211,White,30,Male,2.56,FALSE,151,131,282,2.74
1115,White,24,Female,1.94,FALSE,130,164,294,1.8
